,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
1116,아르고 황금 대탐험,Movie,1963,7.9,1시간 44분,판타지,가족,액션,"Todd Armstrong, Nancy Kovack, Gary Raymond, Laurence Naismith, Niall MacGinnis, Michael Gwynn",Don Chaffey,"펠리아스는 아리스토왕을 죽이고 테살리아를 정복하겠지만 아리 스토왕의 자식에 의해 왕관을 빼앗기게 될 것이라는 신탁을 듣게 된다. 이에 두려움 을 느낀 펠리아스는 테살리아를 공격해 아리스토왕의 자식을 남김없이 처치하려 하지 만 제이슨은 헤라 여신의 도움으로 가까스로 살아남게 된다. 한편 헤라는 펠리아스에게 한쪽 신발을 신은 청년에 의해 죽게 될 것이라는 예언을 남기고. 세월이 흘러 청년이 된 제이슨은 헤라의 술책으로 물에 빠져 죽음의 위기에 처 한 펠리아스를 구하게 된다. 그러나 제이슨은 물에 뛰어들 때 신발을 한짝 잃게 되고, 이것을 본 펠리아스는 그가 아리스토왕의 자식임을 눈치채고, 평화를 위해서는 황금양털 이 필요하다는 핑계로 제이슨을 콜키스로 떠나 보낸다. 제이슨은 그리스의 최고의 선원들과 함께 항해를 떠난다. 그 중에는 헤라클레스도 끼어 있었다. 제이슨 일행은 청동거인 타로스와 스케레톤의 군대 등과 맞서 싸우며 천신만고 끝에 콜키스에 도착하지만 펠리아스가 미리 숨겨놓은 그의 아들 아카스터스의 모략으로 함정에 빠지게 된다. 콜키스의 여성 사제인 메디아의 도움으로 함정에서 벗어난 제이슨은 머리가 여럿 달린 괴물 히드라와의 처절한 사투 끝에 마침내 황금 양털을 빼앗아 콜키스를 빠져나온다. 그러나 이 모든 것이 제우스와 헤라가 인간을 말 삼아 벌인 장기게임이었으니."
1117,부당거래,Movie,2010,7.1,1시간 59분,스릴러,범죄,액션,"Hwang Jung-min, Ryoo Seung-bum, Yoo Hae-jin, Cheon Ho-jin, Ma Dong-seok, Woo Jung-kook",Ryoo Seung-wan,"온 국민을 충격으로 몰아넣은 연쇄 살인 사건. 계속된 검거 실패로 대통령이 직접 사건에 개입하고, 수사 중 용의자가 사망하는 사고가 발생하자 경찰청은 마지막 카드를 꺼내든다. 가짜 범인을 만들어 사건을 종결 짓는 것. 사건의 담당인 광역수사대 최철기는 승진을 보장해주겠다는 상부의 조건을 받아들이고 사건에 뛰어들게 된다. 그는 스폰서인 해동 장석구를 이용해 배우를 세우고 대국민을 상대로 한 이벤트를 완벽하게 마무리 짓는다. 한편 부동산 업계의 큰 손 태경 김회장으로부터 스폰을 받는 검사 주양은 최철기가 입찰 비리건으로 김회장을 구속시켰다는 사실에 분개해 그의 뒤를 캐기 시작하는데..."
1118,퍼펙션,Movie,2018,7.1,1시간 30분,공포,스릴러,음악,"Allison Williams, Logan Browning, Steven Weber, Alaina Huffman, Glynis Davies, Molly Grace",Richard Shepard,힘든 시간을 보내고 10년 만에 음악계로 돌아온 첼로 천재 샬럿. 그동안 스타 자리를 차지한 첼리스트 리지. 둘 사이에 흐르는 묘한 연대감은 그 이면의 뒤틀린 감정과 복잡하게 뒤얽히고. 욕망과 집착이 크레셴도로 변주되며 예측불허의 전개가 펼쳐진다.
1119,골든슬럼버,Movie,2018,7.1,1시간 48분,스릴러,드라마,액션,"Gang Dong-won, Kim Eui-sung, You Chea-myung, Han Hyo-joo, Kim Sung-kyun, Kim Dae-myung",Noh Dong-seok,"착하고 성실한 택배기사 건우. 최근 모범시민으로 선정되어 유명세를 탄 그에게 고등학교 시절 친구 무열로부터 연락이 온다. 오랜만에 재회한 반가움도 잠시, 그들 눈 앞에서 유력 대선후보가 폭탄 테러에 의해 암살당하는 사건이 벌어진다. 당황한 건우에게 무열은 이 모든 것은 계획된 것이며, 건우를 암살범으로 만들고 그 자리에서 자폭 시키는 게 조직의 계획이라는 이야기를 전한다. 겨우 현장에서 도망치지만 순식간에 암살자로 지목되어 공개 수배된 건우. CCTV, 지문, 목격자까지 완벽히 조작된 상황, 무열이 남긴 명함 속 인물, 전직 요원인 민씨를 찾은 건우는 그를 통해 사건의 실체를 조금씩 알게 된다. 살아 남기 위해, 그리고 누명을 벗기 위해 필사적으로 맞서는 건우. 하지만 자신이 도망칠수록 오랜 친구인 동규, 금철, 선영마저 위험에 빠지게 되는데…"
1120,인헤리턴스,Movie,2020,6.6,1시간 51분,스릴러,드라마,,"Lily Collins, Simon Pegg, Connie Nielsen, Chace Crawford, Patrick Warburton, Marque Richardson",Vaughn Stein,"갑작스런 아버지의 죽음 뒤, ‘로렌’(릴리 콜린스)은 자신에게만 남긴 유산이 있음을 알게 된다. 아버지의 유언대로 찾아간 지하벙커, 그 안에서 ‘로렌’은 쇠사슬에 묶여있는 한 남자를 발견하고, 충격에 휩싸인다. 하지만 그를 통해 듣게 된 진실은 자신뿐 아니라 가족을 위험에 빠트리기에 충분하다."
1121,챔프,Movie,2011,6.7,2시간 13분,드라마,코미디,스포츠,"Cha Tae-hyun, Su-jeong Kim, Yu Oh-seong, Park Ha-sun, Yoon Hee-seok, Ahn Seo-hyun",Lee Hwan-kyung,"시력을 잃어가는 기수와 절름발이 경주마 불가능을 뛰어넘는 기적의 감동실화! 교통사고로 아내를 잃고 시신경을 다친 채 어린 딸(김수정)과 남겨진 기수 ‘승호’(차태현)와 같은 사고에서 새끼를 잃고 다리를 다쳐 더 이상 사람을 태우지 않는 경주마 ‘우박이’. 모두가 불가능하다고 생각했던 우승을 향한 무모한 도전. 올 추석, 기적의 감동실화가 시작된다!"
1122,미쓰백,Movie,2018,7.7,1시간 38분,범죄,스릴러,드라마,"Han Ji-min, Kim Si-a, Lee Hee-jun, Kwon So-hyun, Baek Soo-jang, Jang Young-nam",Lee Ji-won,"스스로를 지키려다 어린 나이에 전과자가 되어 외롭게 살아가던 백상아. 누구도 믿지 않고 아무것도 마음에 두지 않던 어느 날, 나이에 비해 작고 깡마른 몸, 홑겹 옷을 입은 채 가혹한 현실에서 탈출하려는 아이 지은을 만나게 된다. 왠지 자신과 닮은 듯한 아이 지은을 외면할 수 없는 상아는 지은을 구하기 위해 세상과 맞서기로 결심하는데… “이런 나라도, 같이 갈래?”"
1123,네 집에 누군가 있다,Movie,2021,6.1,1시간 36분,공포,스릴러,,"Sydney Park, Théodore Pellerin, Asjha Cooper, Jesse LaTourette, Dale Whibley, Diego Josef",Patrick Brice,고등학교 졸업반 소녀(시드니 박)와 친구들에게 가면을 쓴 살인마가 접근한다. 이들의 가장 어두운 비밀을 알고 있는 살인마. 그 비밀을 하나씩 폭로하며 목숨을 위협해오기 시작한다
1124,더 러브 어페어,Movie,2015,6.4,2시간 6분,드라마,로맨스,,"Richard Gomez, Dawn Zulueta, Bea Alonzo, Eda Nolan, Tom Rodriguez, Grae Fernandez",Nuel C. Naval,"어떻게 내 제일 친한 친구와! 배우자의 불륜을 알게 된 남자. 결혼 생활을 끝내려 찾아간 변호사 역시 비슷한 상황을 겪고 있었는데. 서로의 아픔을 달래면서 서서히 가까워지는 두 사람. 적나라한 사랑과 배신의 이야기, 그 결말은?"
1125,도둑들,Movie,2012,7.3,2시간 15분,액션,범죄,스릴러,"Kim Yoon-seok, Kim Hye-soo, Lee Jung-jae, Jun Ji-hyun, Simon Yam, Kim Hae-sook",Choi Dong-hoon,"한 팀으로 활동 중인 한국의 도둑 뽀빠이와 예니콜, 씹던껌, 잠파노. 미술관을 터는데 멋지게 성공한 이들은 뽀빠이의 과거 파트너였던 마카오박이 제안한 홍콩에서의 새로운 계획을 듣게 된다. 여기에 마카오박이 초대하지 않은 손님, 감옥에서 막 출소한 금고털이 팹시가 합류하고 5명은 각자 인생 최고의 반전을 꿈꾸며 홍콩으로 향한다. 홍콩에서 한국 도둑들을 기다리고 있는 4인조 중국도둑 첸, 앤드류, 쥴리, 조니. 최고의 전문가들이 세팅된 가운데 서로에 대한 경계를 늦추지 않는 한국과 중국의 도둑들. 팽팽히 흐르는 긴장감 속에 나타난 마카오박은 자신이 계획한 목표물을 밝힌다. 그것은 마카오 카지노에 숨겨진 희대의 다이아몬드. 성공을 장담할 수 없는 위험천만한 계획이지만 2천만 달러의 달콤한 제안을 거부할 수 없는 이들은 태양의 눈물을 훔치기 위한 작업에 착수한다. 그러나 진짜 의도를 알 수 없는 비밀스런 마카오박과 그런 마카오박의 뒤통수를 노리는 뽀빠이, 마카오박에게 배신당한 과거의 기억을 잊지 못하는 팹시와 팀보다 눈 앞의 현찰을 먼저 챙기는 예니콜, 그리고 한국 도둑들을 믿지 않는 첸과 중국 도둑들까지. 훔치기 위해 모였지만 목적은 서로 다른 10인의 도둑들은 서서히 자신만의 플랜을 세우기 시작하는데…"
1126,돌리 파튼의 크리스마스 온 더 스퀘어,Movie,2020,6.3,1시간 38분,코미디,가족,,"Dolly Parton, Christine Baranski, Treat Williams, Jenifer Lewis, Josh Segarra, Jeanine Mason",Debbie Allen,행복해야 할 크리스마스에 날벼락이 떨어진다. 마을 전체에 퇴거 통지서를 뿌리는 레지나. 차갑게 변해버린 그녀의 마음을 무엇으로 돌릴 수 있을까? 마법이 필요하다.
1127,상사에 대처하는 로맨틱한 자세,Movie,2018,7.4,1시간 45분,로맨스,코미디,,"Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs, Joan Smalls, Meredith Hagner",Claire Scanlon,"상사들은 모르고, 비서들만 아는 큐피드 대작전! 일중독 상사들 밑에서 한시라도 벗어나고픈 두 비서가 뭉쳤다. 부디 우리 상사들이 서로에게 눈멀게 해주세요, 네?"
1128,워 머신,Movie,2017,6.4,2시간 2분,코미디,드라마,전쟁,"Brad Pitt, Anthony Michael Hall, Emory Cohen, John Magaro, Topher Grace, Daniel Betts",David Michôd,"귀청을 찢는 폭발음과 총성이 난무하는 전쟁터. 아비규환의 현장에서 미군에게 승전보를 안겨줄 단 한 사람, 절대적인 명성의 맥 크리스탈 4성 장군이 아프가니스탄으로 파견된다. 그의 임무는 이 잔혹한 전쟁을 승리로 이끄는 것. 하지만 신경 써야 할 것은 그뿐만이 아닌 것 같다. 연합 부대에서 끊임없이 이어지는 까다로운 요구, 격렬한 정치 전쟁으로 바람 잘 날 없는 워싱턴, 호시탐탐 기삿거리를 노리는 하이에나 같은 언론들까지. 그를 둘러싼 외부 요인들은 아프가니스탄 전쟁 승리를 점점 불가능하게 만드는데…"
1129,히즈 올 댓,Movie,2021,6.5,1시간 31분,로맨스,코미디,,"Addison Rae, Tanner Buchanan, Madison Pettis, Rachael Leigh Cook, Peyton Meyer, Isabella Crovetti",Mark Waters,"메이크오버 전문으로 잘나가는 10대 인플루언서 패짓. 그녀가 불가능한 작전에 돌입한다. 인기 없는 남학생 하나를 프롬의 왕으로 만드는 것! 10대 영화의 고전 ""쉬즈 올 댓""의 리메이크다."
1130,라잇 히어 라잇 나우,Movie,2018,5.3,1시간 29분,드라마,코미디,음악,"Corinna Harfouch, Bela B, Martina Schöne-Radunski, Lana Cooper, David Schütter, Tinka Fürst",Jakob Lass,"인생 자체가 파티였던 클럽 주인장. 빚에 허덕여 클럽 문을 닫기로 하면서 마지막으로 특별한 파티를 연다. 친구도 오고 적도 오고, 죽순이 죽돌이까지 모두 모여라. 새해 태양이 떠오르기 전까지, 정신줄 놓고 달리는 거야!"
1131,어웨이크,Movie,2021,6.3,1시간 36분,드라마,스릴러,SF,"Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos, Shamier Anderson, Jennifer Jason Leigh, Finn Jones",Mark Raso,"기이한 현상이 전 세계를 휩쓴다. 잠드는 능력을 빼앗긴 인류, 불면으로 인한 광기와 혼돈. 그래도 상처투성이 과거를 간직한 전직 군인은 싸움을 포기하지 않는다. 소중한 가족을 지키기 위해."
1132,윔블던,Movie,2004,6.9,1시간 38분,코미디,로맨스,스포츠,"Kirsten Dunst, Paul Bettany, Sam Neill, Jon Favreau, Bernard Hill, Eleanor Bron",Richard Loncraine,"별 볼일 없는 테니스 선수에서 돈 많고 할 일 없는 아줌마들의 테니스 강사로 전락한 피터. 운 좋게 세계적인 윔블던 대회의 와일드 카드를 얻어낸 그는 이번 경기를 마지막으로 은퇴를 결심한다. 하지만 아무도 그의 은퇴에는 관심이 없는, 말 그대로 우울한 인생이다.하지만 행운은 한꺼번에 찾아온다고 했던가! 윔블던 대회에 출전한 그에게 세계 최고의 테니스 스타 리지를 만나 행운의 데이트를 시작할 기회가 찾아온 것! 뛰어난 실력에 매력적인 외모까지 갖춘 리지는 세계적으로 스포트라이트를 받고 있는 테니스의 여왕.계속되는 우연한 만남에 둘은 점점 가까워지고, 피터는 자신감을 되찾아 계속 승리를 거듭한다. 하지만 리지는 오히려 경기를 망치면서 피터와의 사이는 멀어지고...기적적으로 윔블던 대회 결승전까지 올라간 피터는 마침내 그의 평생 소원인 우승을 눈 앞에 두고 있는데, 과연 그는 윔블던 챔피언 트로피와 사랑을 함께 거머쥘 수 있을까?"
1133,화이트 걸,Movie,2016,6.4,1시간 28분,드라마,공포,범죄,"Morgan Saylor, Brian Marc, Justin Bartha, Chris Noth, Bobbi Salvör Menuez, Adrian Martinez",Elizabeth Wood,"코카인과 갖가지 환락을 찾아 뉴욕을 누비던 여대생은 진정으로 곁에 두고 싶은 존재를 만나지만, 자칫하면 그를 영영 놓칠 위기가 찾아온다."
1134,미라클 프롬 헤븐,Movie,2016,8.1,1시간 49분,드라마,가족,,"Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino, Courtney Fansler, John Carroll Lynch",Patricia Riggen,"사랑하는 남편, 세 딸과 함께 평화로운 나날을 보내던 ‘크리스티’ 둘째 딸 ‘애나’가 원인을 알 수 없는 불치병에 걸리게 되면서 가족은 절망에 빠진다. 병원에서는 끝내 병명을 알아내지 못한 채 치료를 포기해버리고, 희망의 끈을 놓을 수 없는 ‘크리스티’는 ‘애나’의 치료를 위해 고군분투한다. 그러던 어느 날, ‘애나’는 집 앞 나무에 오르다 추락하는 사고까지 당하게 되고, 더 이상 희망이 보이지 않던 순간, 가족은 놀라운 기적을 경험하게 되는데… 절망 앞에 찾아온 희망의 기적 한 가족에게 찾아온 믿을 수 없는 감동 실화!"
1135,아이와 마코토,Movie,2012,7.3,2시간 13분,코미디,드라마,로맨스,"Satoshi Tsumabuki, Emi Takei, Sakura Ando, Yo Hitoto, Masachika Ichimura, Tsuyoshi Ihara",Takashi Miike,"아이(Ai-愛)는 마코토(Makoto-誠)를 위해서 무엇이든 다하려 한다. 불량학생으로 낙인 찍힌 마코토를 아버지가 운영하는 명문 사립학교로 전학시키고, 용돈이 모자란 마코토를 위하여 수상한 카페에서의 서빙 아르바이트마저 마다하지 않는다. 그녀의 맹목적인 헌신에도 불구하고 불우한 어린 시절의 상처로 인한 마코토의 비행행각과 싸움은 그치지 않고 그는 결국 학교를 그만둔다."
1136,투 더 본,Movie,2017,7.7,1시간 47분,드라마,,,"Lily Collins, Keanu Reeves, Carrie Preston, Lili Taylor, Alex Sharp, Liana Liberato",Marti Noxon,거식증을 앓는 스무 살 엘런. 곡절 많고 힘겨운 그녀의 인생은 이상한 의사가 운영하는 공동체를 만나면서 달라진다. 앙상한 엘런의 삶에도 새살이 돋을 수 있을까?
1137,샤크,Movie,2004,6.8,1시간 30분,애니메이션,액션,코미디,"Vicky Jenson, , , , Will Smith, Robert De Niro",Bibo Bergeron,"상어 대부 돈 리노와 영웅을 꿈꾸는 오스카의 위험한 정면승부!! 무소불위, 절대권력의 막강 카리스마를 가진 상어 대부 ‘돈 리노’. 하지만 그에게도 말 못할 고민이 있다. 상어의 본성이 의심스러울 정도로 감성적인 아들, ‘레니’가 대부의 아들로서는 자격 미달인 것. 돈 리노는 아들 녀석을 어떻게든 강한 후계자로 키워보려고 하지만, 레니에게는 상어 가문으로서는 차마 밝힐 수 없는 치명적인 비밀이 있다!! 한편, 동네 ‘고래 세차장’에서 일하는 작은 물고기 ‘오스카’는 항상 그럴싸한 말로 위기를 모면하는 비범한 재주(?)의 소유자이다. 그의 유일한 꿈은 ‘부’와 ‘명예’를 얻어 바다 세계 최고 상류 사회로 신분 상승하는 것!! 어느날,‘돈 리노’의 큰 아들이 갑작스레 죽는 사건이 발생하고, 이 엄청난 사건의 장본인(?)은 바로 ‘오스카’로 밝혀진다. 작은 물고기가 상어 대부 큰 아들을 한 방에 보내버렸다는 소식이 전해지자,‘오스카’는 일약 바다 세계 ‘슈퍼스타’로 떠오르고 그토록 바라던 부와 명예 또한 얻게 된다. 그런데 알고보니, 그의 활약상은 사건 현장에서 위기를 모면하기 위해 그가 내뱉은 철없는 거짓말이 영웅담으로 둔갑한 것. 이 사건으로 인해 자존심에 큰 상처를 입게 된 바닷속 대부‘돈 리노’는 가문의 명예 회복과 아들의 복수를 위해 오스카와의 정면 대결을 선포한다. ‘영웅을 꿈꾸는 작은 물고기, 오스카’와‘상어 대부, 돈 리노’의 자존심을 건 정면 승부, 과연 최후의 승자는 누가 될 것인가? 그리고 예상치 못한 바다 속 이야기는 어떻게 펼쳐질까?"
