id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
1435,옥희의 영화,Movie,2010,7.3,1시간 20분,드라마,코미디,,"Jung Yu-mi, Lee Sun-kyun, Moon Sung-keun, Seo Young-hwa, Baek Jeong-rim, Lee Chae-eun",Hong Sang-soo,"영화과 학생 옥희는 자신이 사귀었던 한 젊은 남자와 한 나이 든 남자에 대한 영화를 만들었다. 아차산이란 곳에 만 일 년을 사이에 두고 각 남자와 한 번씩 찾아왔던 경험을 영화적으로 구성해본 것이다: 그 산에서 각기 다른 두 남자와의 경험을 공간별로 짝을 지어놓고 보여준다. 주차장, 산 입구, 정자 앞, 화장실, 목조 다리 앞, 산 중턱 등의 공간에서 각자 다른 행동과 대화들, 그들과의 모습이 짝지어 보여지면서 우린 두 경험 사이의 차이와 비슷함을 구체적으로 보게 된다. 그리고 우린 옥희와 두 남자 사이의 관계에 대한 어떤 총체적 그림을 보고 있다고 느끼게 된다."
1436,항거: 유관순 이야기,Movie,2019,7.9,2시간 2분,드라마,역사,,"Go Ah-sung, Kim Sae-byuk, Kim Yae-eun, Jeong Ha-dam, Ryu Kyung-soo, Choi Moo-seong",Joe Min-ho,"1919년 3.1 만세운동 후 세평도 안 되는 서대문 감옥 8호실 속, 영혼만은 누구보다 자유로웠던 유관순과 8호실 여성들의 1년의 이야기. 한 명의 청춘이 겪었던 당대의 어려움, 삶 자체의 시대적 고민을 가지고 있는 사람들의 대변인. 인간 유관순의 고뇌와 삶에 대한 태도를 그린다."
1437,잡히기만 해봐라,Movie,2017,6.3,1시간 36분,코미디,드라마,액션,"Sandra Oh, Anne Heche, Alicia Silverstone, Amy Hill, Myra Lucretia Taylor, Ariel Kavoussi",Onur Tukel,"베로니카(산드라 오)는 부자 남편 덕분에 부족함이 없는 생활을 하던 중에 고교 동창인 에슐리(앤 헤이시)를 만난다. 자신의 부를 과시하며 게이인 에슐리를 무시하던 베로니카는 집으로 가던 중 에슐리와 별 것 아닌 것으로 싸움을 하게 되고, 그 일로 2년 간 병원에서 혼수상태로 지내게 된다. 그동안 사랑하는 아들은 전쟁터에서 죽게되고, 남편은 자살까지. 결국 수중의 남은 돈은 병원비로 모두 탕진하고 베로니카는 거리로 나앉게 된다. 그러던 중 자신이 모든 것을 잃는 동안, 에슐리가 화가로서 성공했다는 것을 알게되는 베로니카는 그 길로 갤러리를 찾아가 그녀에게 복수를 하게 되는데..."
1438,유니콘 스토어,Movie,2017,6.4,1시간 32분,판타지,코미디,드라마,"Brie Larson, Samuel L. Jackson, Joan Cusack, Bradley Whitford, Mamoudou Athie, Hamish Linklater",Brie Larson,"재능을 꽃피우지 못하고 미대를 중퇴한 키트. 더는 꿈만 좇으며 살지 않고자, 회사에 취직한다. 그런 그녀 앞에 나타난 신비한 상점. 이곳에서 유니콘을 데려올 수 있다고?"
1439,래버너스,Movie,2017,6.5,1시간 43분,드라마,애니메이션,공포,"Marc-André Grondin, Monia Chokri, Charlotte St-Martin, Micheline Lanctôt, Marie-Ginette Guay, Brigitte Poupart",Robin Aubert,"북퀘벡의 조용한 시골마을. 아름다운 전원에는 살육의 흔적만이 남아있다. 생존자들은 좀비의 습격을 피해 안전한 곳을 찾아서 떠나고 한 자급자족 커플의 집에 모인다. 아코디언을 든 여자, 친구를 잃은 남자, 소녀, 할아버지와 손자, 터프한 비즈니스 우먼. 이들은 살아남을 수 있을 것인가? (2018년 제22회 부천국제판타스틱영화제)"
1440,부러진 화살,Movie,2011,7.2,1시간 40분,드라마,범죄,,"Ahn Sung-ki, Park Won-sang, Na Young-hee, Kim Ji-ho, Moon Sung-keun, Lee Kyung-young",Chung Ji-young,"대학 입시시험에 출제된 수학문제 오류를 지적한 뒤 부당하게 해고된 김경호 교수. 교수지위 확인소송에 패소하고 항소심마저 정당한 사유 없이 기각되자, 담당판사를 찾아가 공정한 재판을 요구하며 석궁으로 위협하기에 이른다. 격렬한 몸싸움, 담당판사의 피 묻은 셔츠, 복부 2cm의 자상, 부러진 화살을 수거했다는 증언… 곧이어 사건의 파장은 일파만파 퍼져나가고, 사법부는 김경호의 행위를 법치주의에 대한 도전이자 ‘테러’로 규정, 피의자를 엄중 처벌하겠다는 입장을 발표한다. 그러나 피의자 김경호가 실제로 화살을 쏜 일이 없다며 결백을 주장하면서, 속전속결로 진행될 것 같았던 재판은 난항을 거듭한다. 한 치의 양보도 없는 법정, 엇갈리는 진술! 결정적인 증거 ‘부러진 화살’은 행방이 묘연한데... 비타협 원칙을 고수하며 재판장에게도 독설을 서슴지 않는 김경호의 불같은 성격에 변호사들은 하나둘씩 변론을 포기하지만, 마지막으로 선임된 자칭 ‘양아치 변호사’ 박준의 등장으로 재판은 활기를 띠기 시작하는데... 상식 없는 세상에 원칙으로 맞서는 한 남자의 이야기가 시작된다!"
1441,로즈 앤 그레고리,Movie,1996,7.2,2시간 6분,로맨스,코미디,드라마,"Barbra Streisand, Jeff Bridges, Lauren Bacall, George Segal, Mimi Rogers, Pierce Brosnan",Barbra Streisand,"육체적인 관계보다 지성적인 동반자를 찾고자 하는 그레고리는 신문에 구인광고를 낸다. 같은 대학의 문학과 교수인 로즈는 외모에 전혀 신경을 쓰지 않는 노처녀, 잘생긴 남자 친구 알레스가 있었지만 그녀의 예쁜 여동생 클레어를 소개해주자 클레어와 결혼하고 만다. 한편 그레고리의 광고를 본 클레어는 언니 로즈의 사진을 대신 보내고 이렇게 만난 두 사람은 영원한 동반자이며, 변치 않는 우정을 가진 친구로써 결혼에 골인하게 된다. 그러나 행복도 잠시, 육체적 관계 배제된 결혼생활은 곧 금이 가기 시작하는데..."
1442,높은 풀 속에서,Movie,2019,6.1,1시간 42분,드라마,SF,스릴러,"Patrick Wilson, Harrison Gilbertson, Laysla De Oliveira, Avery Whitted, Will Buie Jr., Rachel Wilson",Vincenzo Natali,"샌디에이고로 향하던 베키와 칼 남매는 풀숲에서 도와달라고 외치는 남자아이의 목소리를 듣는다. 그들은 망설임 없이 길 잃은 아이를 구하러 들어갔다가 결국 풀숲에 갇혀버리고 만다. 그리고 어떤 사악한 힘이 남매를 끌어들였음을 느낀다. 두려움에 사로잡힌 베키와 칼은 높은 풀 속에서 빠져나가려고 발버둥 치지만, 더 끔찍한 사실을 깨닫는다. 진정한 공포는 풀이 아니라 그 속에서 마주치는 낯선 사람이라는 것을."
1443,침입자,Movie,2020,7.8,1시간 42분,스릴러,,,"Kim Moo-yul, Song Ji-hyo, Ye Soo-jung, Heo Joon-seok, Lee Hae-woon, Han Hye-ji",Sohn Won-pyung,"얼마 전 사고로 아내를 잃고 실의에 빠져 있는 건축가 서진에게 25년 전 실종된 동생을 찾았다는 연락이 온다. 처음 본 자신을 친근하게 “오빠”라고 부르는 유진이 어딘가 불편한 서진과 달리 가족들은 금세 그녀를 받아들인다. 그런데 유진이 돌아온 후 가족들에게 이상한 일들이 벌어지기 시작하고, 이를 의심스럽게 여긴 서진은 동생의 비밀을 쫓다 자신의 일상을 송두리째 뒤흔든 사건에 그녀가 연관되어 있음을 알게 되는데..."
1445,보이즈 인 더 밴드,Movie,2020,7.5,2시간 1분,드라마,,,"Jim Parsons, Zachary Quinto, Matt Bomer, Andrew Rannells, Michael Benjamin Washington, Robin de Jesús",Joe Mantello,"1968년 뉴욕, 게이 친구 일곱이 생일 파티를 연다. 그곳에 나타난 뜻밖의 손님. 게임이 시작되면서 그들 사이엔 말하지 못한 감정이 터져 나온다. 묻어둔 진실이 드러난다."
1446,고스트 오브 워,Movie,2020,6.6,1시간 34분,공포,스릴러,판타지,"Brenton Thwaites, Theo Rossi, Skylar Astin, Kyle Gallner, Alan Ritchson, Billy Zane",Eric Bress,"제2차 세계 대전 종전을 앞둔 1944년, 미군 ‘크리스’와 4명의 부대원들은 나치 점령 프랑스를 지키기 위해 한때 나치 최고 사령부가 점령했던 한 저택에 도착한다. 황급히 자리를 떠나는 교대 부대를 지켜보던 이들에게 이내 정체를 알 수 없는 소리와 함께 의문의 사건들이 시작되고, 두려움에 저택을 떠나려 하지만 벗어날 수 없음을 직감하며 결국 저택에 다시 돌아오게 되는데…"
1447,당신의 부탁,Movie,2018,6.9,1시간 50분,드라마,,,"Im Soo-jung, Yoon Chan-young, Lee Sang-hee, Oh Mi-yeon, Seo Shin-ae, Han Joo-wan",Lee Dong-eun,2년 전 사고로 남편을 잃은 32살 효진(임수정)은 그녀의 절친한 친구인 미란(이상희)과 동네 작은 공부방을 하며 혼자 살아간다. 평범한 삶을 살아가던 효진 앞에 어느날 갑자기 죽은 남편의 아들인 16살 종욱(윤찬영)이 나타난다. 오갈 데가 없어진 종욱의 엄마가 되어달라는 당황스러운 부탁. 효진은 고민 끝에 피 한 방울 섞이지 않은 종욱의 엄마가 되기로 결심하는데…
1448,선생 김봉두,Movie,2003,7.5,1시간 57분,드라마,코미디,,"Cha Seung-won, Byun Hee-bong, Sung Ji-ru, Lee Jae-eung, Kim Won-mi, Lee Young-suk",Jang Kyu-sung,"서울의 잘나가는 초등학교 선생인 김봉두(차승원 분)는 아이들보다 한술 더 떠 지각을 밥먹듯이 하고, 교장 선생에게 매일매일 혼나는 이른바 문제 선생이다. 교재 연구보다는 술을 더 좋아하고, 학부모들의 각종 돈봉투를 적극 권장, 장려하던 어느날, 꼬리가 길면 잡히는 법이라더니 김봉두는 봉투 사건으로 인해 오지의 시골분교로 발령된다. 휴대폰도 터지지 않고, 외제담배는 커녕 국산담배도 구할 수 없는 오지의 마을로 쫓겨난 김봉두. 전교생이라고는 달랑 5명. 더구나 돈봉투는 커년 각종 채소, 김치, 과일 등을 나누어 주는 너무도 순진한 마을사람들의 모습 또한 그에게는 불만이다. 1교시 자습, 2교시 미술, 3교시 체육… 하루라도 빨리 서울로 돌아갈 날을 기다리면서 허송세월을 보내고 있던 김선생. 한술 더 떠 괴팍스러운 최노인은 글을 가르쳐달라고 생떼를 쓰는 등 김선생의 시골살이는 더더욱 암울해 보인다. 하루빨리 서울로 재입성 기회를 노리던 김봉두는 전교생을 전학보내고, 학교를 폐교할 계획을 세운다. 우선 아이들 개개인의 특기를 살려주기 위해 방과후 특별과외에 매달리는 김선생. 그런 김선생의 시꺼먼 속마음과 달리 오히려 마을 사람과 교육청에서는 훌륭한 김봉두 선생으로 인해 분교폐지 방침을 재고하는 계기가 된다. 그러나 하늘이 무너져도 봉두가 솟아날 구멍은 있는 법. 마을에는 갑자기 학교를 서바이벌 게임장으로 만들겠다는 사업가가 등장117 김봉두는 그들로 인해 그동안 잊고 지내던 돈봉투의 위력을 맛보는데… 철부지 선생 김봉두는 과연 이런 난관을 뚫고 서울입성에 성공할 수 있을 것인가?"
1449,휴비의 핼러윈,Movie,2020,6.3,1시간 42분,코미디,판타지,,"Adam Sandler, Kevin James, Julie Bowen, Ray Liotta, Rob Schneider, June Squibb",Steven Brill,"세일럼에는 전통이 있다. 핼러윈엔 휴비 괴롭히기. 사람들이 무시하고 놀려도 화낼 줄도 모르는 바보. 착한 남자 휴비가 마을을 지키기 위해 출동한다. 덤벼라, 악당아!"
1450,상처의 해석,Movie,2019,4.6,1시간 34분,공포,스릴러,드라마,"Armie Hammer, Dakota Johnson, Zazie Beetz, Brad William Henke, Karl Glusman, Christin Rankins",Babak Anvari,"바텐더 윌은 술집에 떨어진 휴대폰을 집으로 가져온다. 그 휴대폰에 저장된 끔찍한 사진, 윌에게 전송되는 불길한 메시지. 그날부터 악몽 같은 사건들이 이어진다."
1451,건 시티 바르셀로나,Movie,2018,7,2시간 7분,범죄,스릴러,역사,"Luis Tosar, Michelle Jenner, Vicente Romero, Manolo Solo, Paco Tous, Jaime Lorente",Dani de la Torre,"1921년 바르셀로나. 무정부주의 세력과의 대치 속에서, 한 경찰이 이중 첩자로 변신한다. 그의 임무는 단 하나. 군의 무기를 훔친 범인을 찾아내 내전을 막는 것이다!"
1452,엘리노어 릭비: 그남자 그여자,Movie,2014,6.9,2시간 3분,드라마,로맨스,,"Jessica Chastain, James McAvoy, Bill Hader, Viola Davis, Isabelle Huppert, Ciarán Hinds",Ned Benson,"내 심장은 하나뿐이야, 그러니까 날 떠나지 마… 뜨겁게 사랑했던 코너(제임스 맥어보이)와 릭비(제시카 차스테인) 하지만 어느 날, 예고없이 릭비가 사라져버리고 릭비 없이 단 하루도 살 수 없는 코너는 그녀를 찾아다니는데… 함께라는 것만으로도 가슴 벅찼던 그 때로 돌아갈 수 있을까? 예기치 못한 사건으로 인한 마음의 상처를 감당하지 못한 릭비. 코너를 떠나 새로운 삶을 시작하려 하지만 벗어나려 할수록 그가 그리워진다."
1453,폴 프롬 그레이스,Movie,2020,7.2,2시간 0분,판타지,스릴러,드라마,"Crystal R. Fox, Phylicia Rashād, Bresha Webb, Mehcad Brooks, Cicely Tyson, Tyler Perry",Tyler Perry,평소 온화하고 법을 잘 지키는 그레이스. 그녀가 새 남편을 살해했다고 자백한다. 무슨 일이 있었을까. 그녀의 변호사가 숨겨진 진실을 파헤친다. 타일러 페리 감독 영화.
1454,스쿨 라이프,Movie,2019,7.4,1시간 51분,코미디,드라마,MadeinEurope,", , Zita Hanrot, Liam Pierron, Soufiane Guerrab, Moussa Mansaly",Mehdi Idir,"모두가 의심하고 외면하기 바빴던 '특수반'의 문제아들. 이 아이들은 진정 구제 불능인 걸까, 아니면 편견 없이 자신을 바라봐줄 누군가가 필요했던 것일까. 새로 부임한 선생님은 이 아이들에게 새로운 길을 제시할 수 있을까?"
1455,원더스트럭,Movie,2017,6.8,1시간 55분,드라마,,,"Oakes Fegley, Millicent Simmonds, Julianne Moore, Michelle Williams, Jaden Michael, Cory Michael Smith",Todd Haynes,"1977년, 불의의 사고로 엄마를 잃은 소년 ‘벤’은 우연히 엄마의 서랍장 속에서 한 번도 본 적 없는 아빠에 대한 단서가 담긴 책 [원더스트럭]과 한 서점의 주소를 발견하고 뉴욕으로 떠난다. 1927년, 엄격한 아버지의 통제를 받던 소녀 ‘로즈’는 어느 날, 자신이 선망하는 여배우의 공연 기사를 보고 무작정 집을 뛰쳐나와 홀로 뉴욕으로 향한다. 부푼 소망을 안고 뉴욕으로 향한 소년과 소녀, 이 둘은 50년을 뛰어넘어 자연사박물관에서 만나게 되는데… ""세상은 정말 놀라움 투성이야!"""
1456,목격자,Movie,2018,7.4,1시간 51분,스릴러,범죄,,"Lee Sung-min, Kim Sang-ho, Jin Kyung, Kwak Si-yang, Bae Jung-hwa, Shin Seung-hwan",Cho Kyu-jang,"모두가 잠든 새벽, 비명소리를 듣고 베란다에 나간 ‘상훈’은 살인사건을 목격하게 된다. 신고를 하려던 순간, 손가락을 까딱거리며 자신의 아파트 층수를 세는 범인 ‘태호’와 눈이 마주치게 되는데…"
1457,오직 사랑뿐,Movie,2016,7.6,1시간 51분,드라마,로맨스,역사,"David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport, Terry Pheto, Laura Carmichael",Amma Asante,"1947년. 동생 뮤리엘(로라 카마이클)과 함께 선교회 댄스파티에 나간 루스(로자먼드 파이크)는 그곳에서 세레체(데이빗 오예로워)를 만나 첫 눈에 반하게 된다. 후에 그가 영국령 베추어나랜드(현 보츠와나 공화국)의 왕위 계승자라는 것을 알게된 루스는, 그가 고국으로 돌아갈 때까지라도 그와 최선을 다하기로 마음을 먹는다. 그러던 중 사랑은 깊어지고, 그녀에 청혼을 하는 세레체. 루스는 그의 사랑을 받아들이게 되지만, 그때부터 두 사람의 시련은 시작되고 만다. 집안의 극심한 반대에 가출을 선택한 루스. 하지만 하나의 산을 넘자 이번에는 영국정부의 반대에 부딪히게 되고, 두 사람은 우여곡절 끝에 결혼하는데 성공한다. 그렇게 모든 산을 넘었을 것이라 생각했지만, 이번에는 부족에서 백인을 자신들의 국모로 받아들일 수 없다는 반대가 생기게 되고, 두 사람은 또다시 넘어야 할 산을 만나게 되는데..."
1458,City of God: 10 Years Later,Movie,2013,7.3,1시간 9분,다큐멘터리,,,", , Alice Braga, Leandro Firmino, Roberta Rodrigues, Douglas Silva",Luciano Vidigal,City of God – 10 Years Later investigates what happened to the actors who took part in the award-winning film directed by Fernando Meirelles and Katia Lund. This documentary shows what City of God’s worldwide success meant to their lives. Were the actors prepared for the film’s success? Did the social background of some of them prove stronger than the opportunity that came their way?
